2.3800000000,-1.3610661458,0.6958733507,1.1892337725,1.5630138701,1.9577556749,0.0018123264,0.5423642985,0.0003823441,0.0002841278,0.0172798668,0.0305616408
2.3900000000,-1.3493072917,0.6881374566,1.1861148772,1.5891537877,1.9264927734,0.0015669705,0.5328781209,0.0003834467,0.0002870950,0.0171849869,0.0307516019
2.4000000000,-1.3373190972,0.6803463976,1.1831737780,1.6138525540,1.8949080078,0.0074855469,0.5233906915,0.0003845734,0.0002899221,0.0170921524,0.0309250233
2.4100000000,-1.3251345486,0.6721668403,1.1823140350,1.6388064490,1.8632784180,0.0001258681,0.5135195665,0.0003860355,0.0002927630,0.0170150453,0.0310984713
2.4200000000,-1.3140888021,0.6649427951,1.1744289321,1.6544127234,1.8342969672,-0.0018900174,0.5047064019,0.0003863425,0.0002947633,0.0168881367,0.0311815700
2.4300000000,-1.3018020833,0.6566117188,1.1634963606,1.6711306704,1.8020375651,-0.0015190104,0.4945896918,0.0003861291,0.0002968603,0.0167401741,0.0312741704
2.4400000000,-1.2912723090,0.6499819010,1.1610174043,1.6859689477,1.7753878201,-0.0012786024,0.4867540378,0.0003873049,0.0002987882,0.0166537971,0.0313482717
2.4500000000,-1.2789303819,0.6415414497,1.1533596096,1.7013207474,1.7438354384,-0.0003847656,0.4767041165,0.0003876075,0.0003007599,0.0165310338,0.0314263387
2.4600000000,-1.2673012153,0.6337328993,1.1437712706,1.7179950889,1.7142030924,-0.0016069444,0.4676528239,0.0003875685,0.0003028463,0.0163952565,0.0315157129
2.4700000000,-1.2559171875,0.6258997396,1.1353061060,1.7299078226,1.6855528103,0.0005263889,0.4585141140,0.0003877013,0.0003045115,0.0162683409,0.0315607078
2.4800000000,-1.2446056424,0.6181284288,1.1252884554,1.7387756829,1.6571834256,0.0032891059,0.4494603122,0.0003875497,0.0003059084,0.0161310999,0.0315776400
2.4900000000,-1.2333558160,0.6109377170,1.1109693706,1.7398693908,1.6287934625,-0.0004092448,0.4409366876,0.0003866288,0.0003066209,0.0159637687,0.0315240771
2.5000000000,-1.2219759549,0.6027432726,1.1016991012,1.7527343252,1.6008130371,-0.0011905816,0.4317656372,0.0003865585,0.0003083698,0.0158334378,0.0315770658
2.5100000000,-1.2113486111,0.5953964410,1.0872826119,1.7549379359,1.5743965386,-0.0002140625,0.4233233941,0.0003855571,0.0003091801,0.0156668336,0.0315339047
2.5200000000,-1.2008375868,0.5885085938,1.0745632214,1.7542168621,1.5486344455,0.0018181424,0.4154146539,0.0003848224,0.0003097317,0.0155131208,0.0314648090
2.5300000000,-1.1898894965,0.5806312934,1.0607354147,1.7599449238,1.5219254720,-0.0034581163,0.4067055216,0.0003838555,0.0003108519,0.0153520630,0.0314537918
2.5400000000,-1.1796150174,0.5740112847,1.0470801215,1.7508033706,1.4970438097,0.0004945313,0.3989739638,0.0003828842,0.0003106557,0.0151928752,0.0313101796
2.5500000000,-1.1693705729,0.5668144531,1.0355917284,1.7540214085,1.4726452745,0.0004019531,0.3911654148,0.0003822771,0.0003115525,0.0150500463,0.0312774317
2.5600000000,-1.1583388021,0.5590138021,1.0199435443,1.7498766212,1.4461909993,-0.0021870660,0.3824914958,0.0003808656,0.0003117938,0.0148775641,0.0311793791
2.5700000000,-1.1490126736,0.5527857639,1.0066250016,1.7451819726,1.4241153971,0.0008916667,0.3756520643,0.0003798488,0.0003119828,0.0147225983,0.0310768884
2.5800000000,-1.1380270833,0.5451728299,0.9922191630,1.7391445217,1.3983026367,-0.0026206597,0.3673226780,0.0003785884,0.0003120480,0.0145602164,0.0309629060
2.5900000000,-1.1281549479,0.5384101128,0.9742128885,1.7271476401,1.3748447971,0.0021629774,0.3597809557,0.0003765915,0.0003115720,0.0143717913,0.0307963027
2.6000000000,-1.1188895833,0.5318734375,0.9604023879,1.7216022783,1.3533564019,0.0011414931,0.3528294461,0.0003753563,0.0003116713,0.0142146771,0.0306876386
2.6100000000,-1.1092287326,0.5251475260,0.9470307613,1.7124273146,1.3311894477,-0.0002261719,0.3456148505,0.0003741677,0.0003114369,0.0140612933,0.0305470693
2.6200000000,-1.1005452257,0.5190347222,0.9326473164,1.7040529657,1.3112320475,-0.0010823785,0.3391567112,0.0003727381,0.0003112691,0.0139008437,0.0304140762
2.6300000000,-1.0908060764,0.5123997830,0.9166453098,1.6893919253,1.2889257704,0.0012553385,0.3319769870,0.0003709370,0.0003105180,0.0137286756,0.0302253308
2.6400000000,-1.0808108507,0.5054498698,0.8996088994,1.6757313693,1.2661195041,-0.0006562066,0.3246034899,0.0003688710,0.0003098475,0.0135489823,0.0300458135
2.6500000000,-1.0736103299,0.5003438368,0.8853313083,1.6666043251,1.2497835015,0.0013579861,0.3193517904,0.0003673183,0.0003095872,0.0133903142,0.0299072889
2.6600000000,-1.0636238715,0.4934576823,0.8726279096,1.6558923350,1.2277702094,0.0012644531,0.3123235094,0.0003660496,0.0003091723,0.0132439229,0.0297549318
2.6700000000,-1.0543216146,0.4869789063,0.8564082552,1.6387902817,1.2069885796,0.0003750868,0.3055167372,0.0003639950,0.0003081492,0.0130711227,0.0295453942
2.6800000000,-1.0472836806,0.4821569444,0.8414454283,1.6233582333,1.1912343207,0.0003274306,0.3004534451,0.0003621525,0.0003072687,0.0129080879,0.0293510415
2.6900000000,-1.0386532118,0.4762807292,0.8261027019,1.6079515007,1.1722030219,0.0010262153,0.2944275445,0.0003601746,0.0003063772,0.0127423189,0.0291570823
2.7000000000,-1.0305861111,0.4708706163,0.8131546621,1.5931417002,1.1547311306,0.0019145399,0.2889298028,0.0003586692,0.0003055293,0.0125952428,0.0289687030
2.7100000000,-1.0221599826,0.4652420139,0.7996589066,1.5751024068,1.1365731391,-0.0010122396,0.2831458740,0.0003569977,0.0003043567,0.0124441956,0.0287510349
2.7200000000,-1.0148027778,0.4598934896,0.7813231854,1.5550969987,1.1201456380,0.0002375868,0.2775936442,0.0003541833,0.0003029751,0.0122554760,0.0285153049
2.7300000000,-1.0061570313,0.4537555556,0.7681890237,1.5376342738,1.1018087836,-0.0006224826,0.2714838162,0.0003524849,0.0003018225,0.0121075182,0.0283027693
2.7400000000,-0.9986188368,0.4490622830,0.7543961651,1.5197335861,1.0857349664,0.0018241753,0.2667205282,0.0003505856,0.0003006096,0.0119545409,0.0280861480
2.7500000000,-0.9911354167,0.4435643663,0.7426325060,1.5060571463,1.0701018880,0.0014070747,0.2614627401,0.0003491109,0.0002997995,0.0118178375,0.0279086037
2.7600000000,-0.9841022569,0.4391078125,0.7297530868,1.4863093198,1.0553161133,0.0013526910,0.2569127604,0.0003473288,0.0002983685,0.0116724660,0.0276747553
2.7700000000,-0.9774425347,0.4345241753,0.7159381445,1.4705030333,1.0412270616,0.0013933594,0.2524564684,0.0003452719,0.0002973149,0.0115197144,0.0274774741
2.7800000000,-0.9701817708,0.4291077257,0.7049057764,1.4553944086,1.0263744466,0.0007213542,0.2473521349,0.0003438382,0.0002963170,0.0113894950,0.0272867419
2.7900000000,-0.9629259549,0.4247006076,0.6890857627,1.4307964181,1.0110375271,-0.0000956597,0.2427443875,0.0003411808,0.0002943302,0.0112206022,0.0270066397
2.8000000000,-0.9557389757,0.4198238281,0.6784608430,1.4139911346,0.9965484429,0.0001088108,0.2381141588,0.0003397537,0.0002931205,0.0110939982,0.0267995843
2.8100000000,-0.9490917535,0.4155168403,0.6655579157,1.3978401967,0.9828894043,0.0012940104,0.2340281657,0.0003377093,0.0002919616,0.0109488962,0.0265986339
2.8200000000,-0.9427723090,0.4110512587,0.6544214732,1.3799129839,0.9701355849,-0.0001095920,0.2297655531,0.0003360637,0.0002905990,0.0108184089,0.0263806217
2.8300000000,-0.9358644097,0.4066493490,0.6431774735,1.3625756226,0.9563288194,-0.0003616753,0.2256150838,0.0003343456,0.0002892793,0.0106871697,0.0261680174
2.8400000000,-0.9304591146,0.4032141493,0.6343462560,1.3484073913,0.9456976508,0.0014592882,0.2224172282,0.0003332156,0.0002882793,0.0105761738,0.0259857420
2.8500000000,-0.9242944444,0.3988881944,0.6220005747,1.3293218275,0.9332608398,0.0008682292,0.2183081543,0.0003311189,0.0002867354,0.0104360046,0.0257558785
2.8600000000,-0.9176421875,0.3942127604,0.6109960125,1.3095225608,0.9201562934,-0.0004764757,0.2139229899,0.0003293282,0.0002850908,0.0103071094,0.0255186212
2.8700000000,-0.9116838542,0.3905902778,0.5983795155,1.2908306448,0.9081798286,0.0011600694,0.2104464518,0.0003270499,0.0002835433,0.0101645976,0.0252916647
2.8800000000,-0.9051230035,0.3861085503,0.5901729502,1.2754189793,0.8957340658,0.0002358073,0.2064736667,0.0003259312,0.0002823361,0.0100596042,0.0250965442
2.8900000000,-0.8996855035,0.3826589410,0.5805544734,1.2579818344,0.8851972711,-0.0009521701,0.2032336073,0.0003243867,0.0002808859,0.0099427696,0.0248812385
2.9000000000,-0.8939034722,0.3792984375,0.5708852250,1.2416299568,0.8740813043,0.0009157986,0.2001286621,0.0003227871,0.0002795367,0.0098256238,0.0246763444
2.9100000000,-0.8878309028,0.3750088976,0.5586698995,1.2195922508,0.8621635959,-0.0008786892,0.1960850084,0.0003204161,0.0002775221,0.0096865333,0.0244143161
2.9200000000,-0.8822614583,0.3718753038,0.5494669917,1.2032168117,0.8515880208,0.0002989149,0.1931880086,0.0003188581,0.0002761259,0.0095735207,0.0242082976
2.9300000000,-0.8775043403,0.3684084635,0.5409951063,1.1897278927,0.8425824436,0.0009418837,0.1901920261,0.0003174739,0.0002750435,0.0094670087,0.0240311050
2.9400000000,-0.8718098958,0.3650591580,0.5349121596,1.1747363573,0.8322957248,0.0003008247,0.1872326402,0.0003167615,0.0002737711,0.0093816156,0.0238385738
2.9500000000,-0.8659991319,0.3613487413,0.5246624214,1.1574785726,0.8212962891,-0.0010548177,0.1839254408,0.0003147790,0.0002722145,0.0092598019,0.0236226819
2.9600000000,-0.8613050347,0.3584227431,0.5168132026,1.1414712204,0.8125980903,-0.0010490451,0.1812599067,0.0003134745,0.0002707834,0.0091592269,0.0234191084
2.9700000000,-0.8563541667,0.3554072483,0.5089543490,1.1258758582,0.8034898872,0.0017643663,0.1785619887,0.0003121330,0.0002693812,0.0090587171,0.0232193875
2.9800000000,-0.8511435764,0.3522776476,0.4997207549,1.1088695886,0.7937847656,0.0001671441,0.1757312812,0.0003103300,0.0002677886,0.0089460467,0.0230046608
2.9900000000,-0.8464788194,0.3491937934,0.4922441160,1.0937346070,0.7852875109,0.0011700087,0.1730342190,0.0003090333,0.0002664007,0.0088491755,0.0228088880
3.0000000000,-0.8409980903,0.3456524740,0.4833395889,1.0776147709,0.7752474175,0.0002570747,0.1699888251,0.0003072495,0.0002648721,0.0087395417,0.0226024163
3.0100000000,-0.8368152778,0.3433649306,0.4761481655,1.0646007717,0.7676652778,0.0004381944,0.1679689806,0.0003059717,0.0002637062,0.0086454637,0.0224281716
3.0200000000,-0.8320311632,0.3403125000,0.4690406003,1.0501047990,0.7591170736,0.0001232639,0.1653644179,0.0003046884,0.0002623394,0.0085522819,0.0222380437
